run_id,run_name,state,pretrained_model,tm_weight,model_type,max_context_utterances,batch_size,num_epochs,learning_rate,val_f1,val_accuracy,val_loss,train_loss,top_k_acc_3,val_cumulative70_pred_accuracy_plus_true,mean_js_divergence,epoch,class_macro_avg_f1,class_weighted_avg_f1
nk1lm86l,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.5_v18_fold0,finished,gelectra_base,0.5,history,,,,,0.10853980895817716,0.1498401096391046,3.664859410694667,3.338240385055542,0.3165829145728643,0.8560986751941526,0.17046892651365908,10.0,0.04645629371498659,0.10853980895817715
znf41rux,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_1.0_v24_fold2,finished,gelectra_base,1.0,history,,,,,0.11677815791492709,0.16163222045574988,3.741562430063884,3.3404975761066784,0.3190249072602014,0.9671436142024378,0.08586672990260444,8.0,0.059960789391857845,0.11677815791492707
ykpgndag,380_full_categories_Eurobert_210m_phase_label_smoothing_ls_0.2_model_type_history_v5_fold0,finished,Eurobert_210m,0.0,history,,,,,0.03344635001410024,0.0959342165372316,3.465689066478184,3.4789531803131104,0.2485153037916857,0.7249885792599361,0.1959189805749856,7.0,0.01383207839951948,0.03577767653315879
75bsqmmt,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.5_v18_fold3,finished,Eurobert_610m,0.5,history,,,,,0.1529966053731927,0.1813361611876988,3.639591034253438,1.1625608877702194,0.3674443266171792,0.9538706256627784,0.12001804413986177,8.0,0.10122227707781398,0.1702695104879319
8s182q04,380_full_categories_modern_gbert_1B_phase_full_transition_loss_ctx_4_model_type_bert_tm_weight_1.5_v37_fold3,finished,modern_gbert_1B,1.5,bert,,,,,0.16084159851643243,0.1887592788971368,3.842600878079732,2.7476948391307485,0.3547189819724284,0.9713679745493108,0.06911089375952718,10.0,0.0904981957442308,0.16282774605910952
ti7iez66,380_full_categories_gbert_base_phase_full_transition_loss_ctx_4_model_type_bert_tm_weight_1.0_v29_fold2,finished,gbert_base,1.0,bert,,,,,0.13513844870444935,0.1685214626391097,3.778750689824422,2.6630984566428446,0.34128245892951775,0.9809220985691574,0.08889753486333446,10.0,0.09515654529430276,0.15257108156275664
ql3wwaap,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_12_model_type_bert_tm_weight_0.5_v23_fold1,finished,gelectra_base,0.5,bert,,,,,0.06721460947840316,0.12269615587151132,3.755354158083598,3.652886386351152,0.2864665613480779,0.7598736176935229,0.17807593789368156,10.0,0.03269838007320378,0.0691363234477788
701as1u0,380_full_categories_gbert_base_phase_full_transition_loss_ctx_12_model_type_bert_tm_weight_1.0_v31_fold3,finished,gbert_base,1.0,bert,,,,,0.1706116968590158,0.19724284199363737,3.657512362798055,2.9527821757576684,0.383881230116649,0.9634146341463414,0.1088908178759265,10.0,0.10252123736942263,0.1706116968590158
67eagkwl,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.5_v18_fold2,finished,Eurobert_610m,0.5,history,,,,,0.13554404644172885,0.160042395336513,3.815420500437418,1.1366563840345902,0.3073661897191309,0.9242183359830418,0.12761516813984522,9.0,0.07999683895346572,0.1401105608280608
u12x1kie,380_full_categories_modern_gbert_1B_phase_full_transition_loss_ctx_8_model_type_bert_tm_weight_1.5_v38_fold3,finished,modern_gbert_1B,1.5,bert,,,,,0.15244517087610004,0.19300106044538703,3.806692520777384,2.873318906263872,0.35949098621421,0.9750795334040296,0.06239610243050262,10.0,0.08696621541280211,0.15244517087610004
dqh2x026,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.2_v8_fold4,finished,gelectra_base,0.2,history,,,,,0.10299390881518508,0.14527503526093088,3.584448779330534,2.9824358201494405,0.306535025858016,0.9440526563234602,0.14151227976208422,10.0,0.0533983990790249,0.10933398478295991
xmhsdfwc,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_1.0_v25_fold2,finished,gelectra_base,1.0,history,,,,,0.11792824498480022,0.17064122946475888,3.815789492925008,3.2933079459450463,0.32379438261791205,0.939056703762586,0.12104100909335122,10.0,0.06414277731780747,0.12087666766073421
x8c7d9er,380_full_categories_gbert_base_phase_full_transition_loss_ctx_8_model_type_bert_tm_weight_0.5_v22_fold4,finished,gbert_base,0.5,bert,,,,,0.14496465703184852,0.17442407146215327,3.7445242475060856,2.4749392855401133,0.32769158439116125,0.924776680771039,0.1433898803119112,10.0,0.08566293958175117,0.14496465703184852
i5kl03qy,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.5_v17_fold3,finished,gelectra_base,0.5,history,,,,,0.13071209179929316,0.1792152704135737,3.5594306151072184,3.1991307388652457,0.3589607635206787,0.9093319194061504,0.14598439697920082,10.0,0.07266392483337998,0.13762239761188522
3cwrptfl,380_full_categories_gbert_base_phase_full_transition_loss_ctx_8_model_type_bert_tm_weight_1.0_v30_fold2,finished,gbert_base,1.0,bert,,,,,0.1471340819720283,0.16958134605193428,3.7769028981526698,2.7409933653744782,0.3322734499205087,0.971383147853736,0.09685352703798576,10.0,0.08915249725088248,0.1476941013464162
h2ad5zi0,380_full_categories_gbert_large_phase_label_smoothing_ls_0.1_model_type_bert_v1_fold0,finished,gbert_large,0.0,bert,,,,,0.1672223953276101,0.18592964824120603,3.2883965492248537,2.320872416496277,0.3695751484696208,0.7720420283234354,0.23265613851023811,10.0,0.10545556978595115,0.16873717748789496
z8ukwm7b,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_12_model_type_bert_tm_weight_1.0_v31_fold1,finished,Eurobert_610m,1.0,bert,,,,,0.1361202852069618,0.1627172195892575,3.967193484306335,1.6570441462776877,0.315955766192733,0.9483938915218536,0.08135361984890457,10.0,0.08090650616356666,0.1404840445341029
ptw8ff1s,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.5_v19_fold0,finished,gelectra_base,0.5,history,,,,,0.10566978788882073,0.161717679305619,3.657294743401664,3.3580984020233156,0.3243490178163545,0.8286888990406578,0.1740735863381204,10.0,0.0520399105506056,0.10566978788882071
5nc7sbwp,380_full_categories_gbert_base_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_1.5_v32_fold3,finished,gbert_base,1.5,history,,,,,0.1638987332814894,0.1956521739130435,3.62464869817098,2.9829864805394952,0.3610816542948038,0.9931071049840932,0.048012250172465215,10.0,0.08413312787695439,0.1638987332814894
jztg196x,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_1.0_v24_fold1,finished,gelectra_base,1.0,history,,,,,0.12358235340288172,0.16324381253291206,3.671613240242004,3.2910665078596635,0.320695102685624,0.9741969457609267,0.08251847371386357,10.0,0.062400923473442456,0.12762587147421378
fogw59vx,380_full_categories_modern_gbert_1B_phase_full_transition_loss_ctx_4_model_type_bert_tm_weight_1.5_v37_fold4,finished,modern_gbert_1B,1.5,bert,,,,,0.1290982461994733,0.14997649271274094,4.127661754103268,2.3191876691930435,0.28960977903149976,0.9548660084626234,0.06520406796272701,10.0,0.07581936439583549,0.13188871462879895
nbp4dajh,380_full_categories_modern_gbert_1B_phase_full_transition_loss_ctx_12_model_type_bert_tm_weight_1.5_v39_fold3,finished,modern_gbert_1B,1.5,bert,,,,,0.17047174296218737,0.20201484623541888,3.827061947186788,1.7639395280317829,0.36850477200424175,0.9761399787910924,0.059695897124675885,9.0,0.0978829024064773,0.1733036475666631
wmy855k5,380_full_categories_gbert_base_phase_full_transition_loss_ctx_12_model_type_bert_tm_weight_1.0_v31_fold2,finished,gbert_base,1.0,bert,,,,,0.1360940743165988,0.17064122946475888,3.780128773053487,2.8705625620755284,0.3349231584525702,0.9560148383677796,0.1060528468287908,10.0,0.07714249543664736,0.13777944048138543
0qpbomnw,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.2_v9_fold4,finished,gelectra_base,0.2,history,,,,,0.11183691804012184,0.15890926187118007,3.5727953490088966,2.926180530996884,0.3229901269393512,0.8946873530794547,0.17083487528729574,10.0,0.06420011865807324,0.11269219316250685
cpfhbn7n,380_full_categories_gbert_base_phase_full_transition_loss_ctx_12_model_type_bert_tm_weight_0.5_v23_fold4,finished,gbert_base,0.5,bert,,,,,0.13593615649439597,0.16690173953925716,3.749076997532564,2.722931651508107,0.3168782322519981,0.918664786083686,0.1511019700293624,10.0,0.082440320669096,0.13593615649439597
27fh3jt1,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_1.0_v26_fold2,finished,gelectra_base,1.0,history,,,,,0.11610597966438188,0.16269210386857447,3.8300949811935423,3.4034299937161534,0.32538420773714893,0.9215686274509804,0.12868013287125943,10.0,0.06341989325980125,0.11610597966438188
ldajhzjq,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.5_v19_fold3,finished,Eurobert_610m,0.5,history,,,,,0.16756540432417147,0.1914103923647932,3.612769627571106,1.1169797203757543,0.3722163308589608,0.9469777306468716,0.11073010795881252,10.0,0.1041991663153447,0.18007076289230903
wmjjh9u3,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.5_v18_fold3,finished,gelectra_base,0.5,history,,,,,0.12202721627623998,0.15429480381760338,3.647438335418701,3.2632529908960515,0.33191940615058324,0.8472958642629904,0.16177171040696725,10.0,0.06177939829655503,0.12202721627623998
ssm9bnr7,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.5_v17_fold4,finished,Eurobert_610m,0.5,history,,,,,0.12009475090890152,0.14527503526093088,3.863775463665233,1.1483269953260236,0.306535025858016,0.927127409496944,0.11532771501364832,8.0,0.08513446771883444,0.13826544023418338
zd5u8yap,380_full_categories_gbert_base_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_1.5_v33_fold3,finished,gbert_base,1.5,history,,,,,0.16226709017681137,0.19300106044538703,3.651011443138122,2.863869554346258,0.372746553552492,0.9899257688229056,0.06149477102127782,10.0,0.09795759324698672,0.17102320648202454
bppl88b3,380_full_categories_modern_gbert_1B_phase_full_transition_loss_ctx_8_model_type_bert_tm_weight_1.5_v38_fold4,finished,modern_gbert_1B,1.5,bert,,,,,0.11923866654769257,0.1476257639868359,4.056051983552821,2.785049419777066,0.29713211095439584,0.9732016925246828,0.06182819289393947,10.0,0.07828792277014948,0.1298175819275651
1tsp8twt,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.5_v20_fold0,finished,gelectra_base,0.5,bert,,,,,0.09151041681766352,0.15395157606212884,3.629117039271763,3.522341318130493,0.33714024668798537,0.94792142530836,0.14152339868382574,10.0,0.036819977314555566,0.09151041681766353
9gdpjh2h,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_1.0_v25_fold1,finished,gelectra_base,1.0,history,,,,,0.11087159321459276,0.1548183254344392,3.763759215672811,3.330812285163186,0.3380726698262243,0.9268035808320167,0.11900275614353686,10.0,0.06389824970944144,0.12448631806833572
jcnnk80f,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.5_v19_fold2,finished,Eurobert_610m,0.5,history,,,,,0.12259195099243186,0.1478537360890302,3.7976578076680503,1.1464530793103305,0.3036565977742448,0.9454160042395336,0.11256133873018442,9.0,0.07583236321762492,0.1323858136046343
yw1u261u,380_full_categories_modern_gbert_1B_phase_label_smoothing_ls_0.0_model_type_bert_v0_fold3,finished,modern_gbert_1B,0.0,bert,,,,,0.0947293999619528,0.1256627783669141,3.839441227912902,2.5454208850860596,0.2735949098621421,0.7216330858960763,0.2598495440399587,10.0,0.050238590594839115,0.10877349075450596
0knkxssl,380_full_categories_gbert_base_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_1.5_v32_fold2,finished,gbert_base,1.5,history,,,,,0.1273967170867442,0.1568627450980392,3.8243839820226033,3.145651106400923,0.302066772655008,0.9931107578166402,0.05733587966343384,7.0,0.06917762366602592,0.1273967170867442
rxyw8wvo,380_full_categories_gbert_large_phase_label_smoothing_ls_0.2_model_type_bert_v2_fold0,finished,gbert_large,0.0,bert,,,,,0.16998186049137562,0.18821379625399728,3.4114255360194616,2.0520146751403807,0.3732297852900868,0.8031064412973961,0.25141618559465656,10.0,0.1013946063775297,0.16998186049137562
actv2hwm,380_full_categories_gbert_base_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_1.0_v24_fold4,finished,gbert_base,1.0,history,,,,,0.11836408319408886,0.14010343206393985,3.907721877098083,2.7333585374495564,0.29007992477668076,0.9637987776210624,0.08617996724112593,10.0,0.06652134408813933,0.12900798882752837
ycx96yqz,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.2_v10_fold4,finished,gelectra_base,0.2,history,,,,,0.10202774645163472,0.12929007992477667,3.580029410474441,3.1352823902578915,0.29948283968030087,0.7950164551010813,0.19139760303000236,10.0,0.05459012089562778,0.10202774645163472
eulevia1,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_1.0_v27_fold2,finished,gelectra_base,1.0,history,,,,,0.10954504730208844,0.16322204557498676,3.8641256650288898,3.425866729562933,0.34287228404875464,0.8881822999470058,0.14274662692779652,10.0,0.053521829462858043,0.10954504730208843
2x76donp,380_full_categories_modern_gbert_1B_phase_full_transition_loss_ctx_12_model_type_bert_tm_weight_1.5_v39_fold4,finished,modern_gbert_1B,1.5,bert,,,,,0.1320721468454947,0.1626704278326281,4.0812385713352874,1.6512372353497673,0.30982604607428305,0.9670897978373296,0.04983892984210859,10.0,0.08054961238868667,0.1376286551083135
amzdf7p2,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_1.5_v32_fold1,finished,Eurobert_610m,1.5,history,,,,,0.1329207896019225,0.1569246972090574,3.8454527139663695,1.9410714561289009,0.31332280147446023,0.9631384939441812,0.05700458362929944,6.0,0.07827777506146563,0.14190240125389053
362xwgrz,380_full_categories_gbert_base_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_1.5_v34_fold3,finished,gbert_base,1.5,history,,,,,0.17420295623516013,0.204135737009544,3.692419981956482,2.8648296182805844,0.37327677624602335,0.9798515376458112,0.0700828232632263,10.0,0.10105478807607188,0.17420295623516013
xpocjwrv,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.5_v19_fold3,finished,gelectra_base,0.5,history,,,,,0.11062039354355872,0.1574761399787911,3.5815192302068075,3.3655399972742255,0.34358430540827145,0.8579003181336161,0.1602833389754767,10.0,0.05802143046182605,0.11062039354355872
xn7ogk96,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.5_v18_fold4,finished,Eurobert_610m,0.5,history,,,,,0.01570213960820109,0.0926187118006582,4.097738777889925,4.045187842612173,0.2002820874471086,0.7442407146215326,0.2060987065260816,5.0,0.009294452874964361,0.03047412107718782
353hlqwc,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_4_model_type_bert_tm_weight_0.5_v21_fold0,finished,gelectra_base,0.5,bert,,,,,0.10112745977720528,0.16902695294655093,3.645256594249181,3.5772935962677,0.33759707629054364,0.8807674737322978,0.15909605179494526,10.0,0.0399257583403664,0.10112745977720528
yaqb4ay5,380_full_categories_modern_gbert_1B_phase_label_smoothing_ls_0.1_model_type_bert_v1_fold3,finished,modern_gbert_1B,0.0,bert,,,,,0.16049957344271168,0.16755037115588547,4.150510732332865,0.8550348867069592,0.33351007423117707,0.749204665959703,0.3327733394831206,7.0,0.09856107758678401,0.16458727443572888
diwpc52y,380_full_categories_gbert_base_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_1.5_v33_fold2,finished,gbert_base,1.5,history,,,,,0.1406173026944031,0.16534181240063592,3.835954848925273,2.786060012470592,0.32326444091149975,0.9899311075781664,0.06921306195462956,10.0,0.08318162080280414,0.14302129998685983
jn4gw36o,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_1.0_v26_fold1,finished,gelectra_base,1.0,history,,,,,0.1334604727351862,0.17588204318062137,3.693746256828308,3.4063272216103293,0.344391785150079,0.9262769878883624,0.11920189771905255,10.0,0.06747837460398477,0.1334604727351862
ubfrosfa,380_full_categories_gbert_base_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_1.0_v25_fold4,finished,gbert_base,1.0,history,,,,,0.13759839529762216,0.1607898448519041,3.8577172125087063,2.643445435692282,0.3211095439586272,0.9600376116596144,0.100002816354902,10.0,0.08834068840112784,0.1424260156131838
r46hg3ny,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.5_v20_fold3,finished,Eurobert_610m,0.5,bert,,,,,0.14365908118658893,0.1696712619300106,3.8893013159434,1.7269685593518345,0.32343584305408274,0.9103923647932132,0.13833972858816132,6.0,0.07871011332715709,0.1453386353768455
4xijpgph,380_full_categories_gbert_base_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_1.5_v35_fold3,finished,gbert_base,1.5,history,,,,,0.16429891699723057,0.19618239660657477,3.67276881535848,2.930671808936379,0.36903499469777307,0.9819724284199364,0.06803319591491218,10.0,0.09734640940751162,0.16429891699723057
w5m6r9j9,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_1.0_v28_fold2,finished,gelectra_base,1.0,bert,,,,,0.1089313593827331,0.1685214626391097,3.849357461929322,3.618069648742676,0.3190249072602014,0.9803921568627452,0.12232573527454556,10.0,0.0492350715279318,0.1089313593827331
0rus327t,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.2_v11_fold4,finished,gelectra_base,0.2,history,,,,,0.07173480816470303,0.11236483309826048,3.6738513427622177,3.249672585842656,0.2745651151857076,0.7480018805829807,0.20277392395934096,10.0,0.037413162959226705,0.07173480816470303
jeohx9x5,380_full_categories_modern_gbert_1B_phase_label_smoothing_ls_0.0_model_type_bert_v0_fold4,finished,modern_gbert_1B,0.0,bert,,,,,0.11239829572830856,0.11941701927597556,5.178276966599857,0.4023577486183129,0.25716972261401033,0.687823225199812,0.39679040719814845,9.0,0.07977057872950943,0.12640573942963845
pmixuf4a,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.5_v20_fold3,finished,gelectra_base,0.5,bert,,,,,0.11294061043862769,0.18928950159066807,3.5955537954966226,3.470038374987515,0.35100742311770944,0.951219512195122,0.1401670946724385,10.0,0.04666250189748764,0.11294061043862767
6xrwe29r,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_1.5_v33_fold1,finished,Eurobert_610m,1.5,history,,,,,0.12611492029974994,0.16113744075829384,3.768812823295593,1.878381202437661,0.3438651922064244,0.976303317535545,0.05771201690985614,6.0,0.07715171964601962,0.14599955749621907
4i8mi5bf,380_full_categories_gbert_large_phase_label_smoothing_ls_0.0_model_type_history_v3_fold0,finished,gbert_large,0.0,history,,,,,0.1719295720722002,0.1836455002284148,3.6118039335523338,1.5852359485626222,0.35678391959798994,0.7313841936957515,0.29717930085991656,10.0,0.10846786589830956,0.1719295720722002
eiec6fo4,380_full_categories_gbert_base_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_1.5_v34_fold2,finished,gbert_base,1.5,history,,,,,0.14417675938289906,0.169051404345522,3.8223361015319823,2.7669739072973076,0.32379438261791205,0.985691573926868,0.06825153842241083,10.0,0.08001715661963647,0.1448596173448856
88rka32d,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.5_v20_fold2,finished,Eurobert_610m,0.5,bert,,,,,0.11353393046686636,0.1287758346581876,4.17905900478363,1.557565212249756,0.26232114467408585,0.9088500264970854,0.13859743720076015,10.0,0.06639534645691758,0.11711188079846227
fjdi57w4,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_8_model_type_bert_tm_weight_0.5_v22_fold0,finished,gelectra_base,0.5,bert,,,,,0.07649313528111713,0.1439013248058474,3.786285754612514,3.689588294029236,0.299223389675651,0.8387391502969392,0.1831522262685358,10.0,0.03185039705366051,0.07649313528111713
rfzmp90q,380_full_categories_gbert_base_phase_full_transition_loss_ctx_12_model_type_bert_tm_weight_1.5_v39_fold1,finished,gbert_base,1.5,bert,,,,,0.1441086164005382,0.17956819378620326,3.72904401620229,3.075472948767922,0.34281200631911535,0.9878883622959452,0.06948588146227688,9.0,,
dxqg9yt0,380_full_categories_modern_gbert_1B_phase_label_smoothing_ls_0.2_model_type_bert_v2_fold3,finished,modern_gbert_1B,0.0,bert,,,,,0.17150787961677333,0.17709437963944857,4.500693901379903,0.3785410832275044,0.32237539766702017,0.7131495227995758,0.37268403076888834,9.0,0.10527766209798035,0.17150787961677333
u3ixzdnu,380_full_categories_modern_gbert_1B_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.2_v8_fold1,finished,modern_gbert_1B,0.2,history,,,,,0.15057857441796577,0.1616640337019484,4.028170164426168,0.9444732102480802,0.3122696155871511,0.8372827804107424,0.2150063855719709,7.0,0.08592719923969744,0.15476267965463789
5dw2jnr2,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_1.0_v27_fold1,finished,gelectra_base,1.0,history,,,,,0.1311420956217575,0.1769352290679305,3.753254795074463,3.503957813436335,0.3617693522906793,0.9094260136914164,0.1315527013080687,10.0,0.06259057436542918,0.1311420956217575
y9lpoh5u,380_full_categories_gbert_base_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_1.0_v26_fold4,finished,gbert_base,1.0,history,,,,,0.13824125949273855,0.16972261401034322,3.843171750797945,2.6909037805071065,0.32769158439116125,0.9642689233662436,0.09797068621144904,10.0,0.08807505327072065,0.14098965945081288
0eh1frv2,380_full_categories_gbert_base_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_1.5_v36_fold3,finished,gbert_base,1.5,bert,,,,,0.14459069013093293,0.18822905620360553,3.624365305900574,3.183620751987804,0.3419936373276776,0.9978791092258747,0.04663439133139101,8.0,0.08098232119483322,0.15253773864844825
yfgzvdd4,380_full_categories_modern_gbert_1B_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.2_v9_fold1,finished,modern_gbert_1B,0.2,history,,,,,0.15519681587511425,0.1653501843075303,4.11263112227122,1.0657352339137685,0.3033175355450237,0.8135860979462876,0.2499582258298619,7.0,0.09407587818853759,0.1582453592582811
h4p1web5,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_4_model_type_bert_tm_weight_1.0_v29_fold2,finished,gelectra_base,1.0,bert,,,,,0.099705491868177,0.1595124536301007,3.9182172695795696,3.6983099807392463,0.32273449920508746,0.917329093799682,0.1435765149356293,10.0,0.04425648207245375,0.099705491868177
dkyllcj3,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.2_v12_fold4,finished,gelectra_base,0.2,bert,,,,,0.08147800489714489,0.1391631405735778,3.5876464352888218,3.2855209883521583,0.2933709449929478,0.924306535025858,0.15591173155296795,10.0,0.03327699180747922,0.08147800489714489
a9cmxi3d,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.5_v19_fold4,finished,Eurobert_610m,0.5,history,,,,,0.1216472150505516,0.14386459802538787,3.886665253078237,1.2070049234465057,0.28866948754113775,0.931828866948754,0.12003928206012722,10.0,0.07845083108029606,0.13070436646535638
p2g3jca4,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_4_model_type_bert_tm_weight_0.5_v21_fold3,finished,gelectra_base,0.5,bert,,,,,0.10808500386749482,0.16808059384941676,3.6345113436381022,3.5125552264126862,0.3356309650053022,0.8716861081654295,0.1535193871094215,10.0,0.0468465666653756,0.10808500386749482
eqrpd8dm,380_full_categories_gbert_base_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_1.5_v35_fold2,finished,gbert_base,1.5,history,,,,,0.14246354151523122,0.1664016958134605,3.8394134998321534,2.84179028597745,0.32432432432432434,0.989401165871754,0.07054215190690746,10.0,0.08435290768370428,0.14246354151523122
v79jbxh2,380_full_categories_modern_gbert_1B_phase_label_smoothing_ls_0.1_model_type_bert_v1_fold4,finished,modern_gbert_1B,0.0,bert,,,,,0.09523604213684889,0.11612599905970852,3.6321925626081577,2.6814958862229887,0.26657263751763044,0.7512929007992478,0.23412507682636263,10.0,0.0535607986471929,0.09523604213684887
5goytd5b,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_4_model_type_bert_tm_weight_0.5_v21_fold3,finished,Eurobert_610m,0.5,bert,,,,,0.1601048144996279,0.17868504772004243,3.67065159479777,1.1791979334571143,0.3398727465535525,0.9374337221633086,0.10509355655802675,10.0,0.0961419927825516,0.1601048144996279
lmwcjen0,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_12_model_type_bert_tm_weight_0.5_v23_fold0,finished,gelectra_base,0.5,bert,,,,,0.0877543621941807,0.1439013248058474,3.7445248263222832,3.673526253700256,0.3001370488807675,0.7670169026952947,0.18406791571093573,10.0,0.03805688183682179,0.0877543621941807
blvebpeb,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_1.0_v28_fold1,finished,gelectra_base,1.0,bert,,,,,0.11546889744661762,0.17272248551869404,3.782267983754476,3.682257578589699,0.31911532385466035,0.9757767245918904,0.11756602604913502,10.0,0.049700302344377036,0.11546889744661762
pul5a64e,380_full_categories_modern_gbert_1B_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.2_v10_fold1,finished,modern_gbert_1B,0.2,history,,,,,0.16113142295449517,0.17535545023696683,4.071551545461019,0.8672616590153087,0.32701421800947866,0.8193786203264877,0.2405994218260736,9.0,0.10018519887989037,0.16972611297922027
clzqwucn,380_full_categories_gbert_base_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_1.0_v27_fold4,finished,gbert_base,1.0,history,,,,,0.13551815368139022,0.16972261401034322,3.8545194724026848,2.728910020753449,0.3239304184297132,0.9619181946403385,0.10059418728625684,10.0,0.08200343235114704,0.13551815368139022
8gb1xrp0,380_full_categories_gbert_base_phase_full_transition_loss_ctx_4_model_type_bert_tm_weight_1.5_v37_fold3,finished,gbert_base,1.5,bert,,,,,0.17583472970151492,0.2110286320254507,3.672936773300171,2.8818175619298763,0.3679745493107105,0.9893955461293744,0.06713584338064575,10.0,0.1014133108651345,0.17583472970151492
j1sesk68,380_full_categories_modern_gbert_1B_phase_label_smoothing_ls_0.0_model_type_history_v3_fold3,finished,modern_gbert_1B,0.0,history,,,,,0.04014466063567001,0.07900318133616119,3.6183621565500896,3.3661502014506945,0.23223753976670203,0.6362672322375398,0.21571459211149735,10.0,0.012509349186244294,0.04014466063567001
3ibmuy3j,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_1.5_v34_fold1,finished,Eurobert_610m,1.5,history,,,,,0.13986514135426575,0.1616640337019484,3.8919285694758097,1.807005966793407,0.3180621379673512,0.9594523433385992,0.06267286641792058,7.0,0.08062423259096782,0.15329119801744068
h1sx2dbq,380_full_categories_gelectra_base_phase_full_transition_loss_ctx_8_model_type_bert_tm_weight_1.0_v30_fold2,finished,gelectra_base,1.0,bert,,,,,0.1010046773306031,0.1658717541070482,3.9146942853927618,3.708558442375877,0.32591414944356123,0.9035506094329624,0.14401819811263952,10.0,0.04853265233799075,0.1010046773306031
